dagger,month,,date,time,soil_temp,surfacetemp,air_temp,hu,?
m1,nov,112148,29.11.2023,08:45:00,0.8125,-2,-0.6875,2208,202
m1,nov,112149,29.11.2023,09:00:00,0.8125,-1.5,1,2199,202
m1,nov,112150,29.11.2023,09:15:00,0.8125,-1.0625,2,2193,202
m1,nov,112151,29.11.2023,09:30:00,0.75,-0.75,2.625,2190,202
m1,nov,112152,29.11.2023,09:45:00,0.75,-0.375,3.375,2191,202
m1,nov,112153,29.11.2023,10:00:00,0.75,0,3.625,2193,202
m1,nov,112154,29.11.2023,10:15:00,0.75,0.3125,4.375,2197,202
m1,nov,112155,29.11.2023,10:30:00,0.75,1,5.25,2206,202
m1,nov,112156,29.11.2023,10:45:00,0.75,1.25,5.5625,2218,202
m1,nov,112157,29.11.2023,11:00:00,0.75,2.125,4.625,2239,202
m1,nov,112158,29.11.2023,11:15:00,0.8125,1.375,1.9375,2257,202
m1,nov,112159,29.11.2023,11:30:00,0.8125,1.1875,1.75,2281,202
m1,nov,112160,29.11.2023,11:45:00,0.875,1.5625,2.125,2321,202
m1,nov,112161,29.11.2023,12:00:00,0.875,1.5,2.1875,2349,202
m1,nov,112162,29.11.2023,12:15:00,0.9375,2.0625,3.0625,2377,202
m1,nov,112163,29.11.2023,12:30:00,1.0625,1.75,2.1875,2404,202
m1,nov,112164,29.11.2023,12:45:00,1.125,0.875,1.1875,2416,202
m1,nov,112165,29.11.2023,13:00:00,1.1875,1.375,2,2424,202
m1,nov,112166,29.11.2023,13:15:00,1.3125,1.125,1.5,2425,202
m1,nov,112167,29.11.2023,13:30:00,1.375,1.5,1.875,2426,202
m1,nov,112168,29.11.2023,13:45:00,0.9375,1.5625,2.375,514,202
m1,nov,112169,29.11.2023,14:00:00,3.8125,3.8125,7.75,561,202
m1,nov,112170,29.11.2023,14:15:00,4.5,4.625,6.125,542,202
m1,nov,112171,29.11.2023,14:30:00,8.25,7.25,9.25,525,202
m1,nov,112172,29.11.2023,14:45:00,9.625,9.125,11.25,524,202
m1,nov,112173,29.11.2023,15:00:00,10.25,10.25,11.9375,517,202
m1,nov,112174,29.11.2023,15:15:00,10.75,10.875,12.25,511,202
m1,nov,112175,29.11.2023,15:30:00,11.25,11.3125,12.3125,508,202
m1,nov,112176,29.11.2023,15:45:00,11.5,11.625,12.4375,506,202
m1,nov,112177,29.11.2023,16:00:00,11.5,11.75,12.1875,505,202
m1,nov,112178,29.11.2023,16:15:00,11.625,11.875,12.125,504,202
m1,nov,112179,29.11.2023,16:30:00,11.75,12,12.375,504,202
m1,nov,112180,29.11.2023,16:45:00,11.875,12.0625,12.5,504,202
m1,nov,112181,29.11.2023,17:00:00,11.9375,12.125,12.5,503,202
m1,nov,112182,29.11.2023,17:15:00,12,12.1875,12.5625,503,202
m1,nov,112183,29.11.2023,17:30:00,12.125,12.25,12.625,503,202
m1,nov,112184,29.11.2023,17:45:00,12.125,12.25,12.625,503,202
m1,nov,112185,29.11.2023,18:00:00,12.125,12.3125,12.625,503,202
m1,nov,112186,29.11.2023,18:15:00,12.1875,12.375,12.6875,503,202
m1,nov,112187,29.11.2023,18:30:00,12.25,12.375,12.75,503,202
m1,nov,112188,29.11.2023,18:45:00,12,12.375,12.5,508,202
m1,nov,112189,29.11.2023,19:00:00,11.875,12.25,12.25,507,202
m1,nov,112190,29.11.2023,19:15:00,11.8125,12.125,12.125,506,202
m1,nov,112191,29.11.2023,19:30:00,11.75,12.0625,12.0625,506,202
m1,nov,112192,29.11.2023,19:45:00,11.6875,12,12,505,202
m1,nov,112193,29.11.2023,20:00:00,11.625,11.9375,11.875,505,202
m1,nov,112194,29.11.2023,20:15:00,11.5625,11.875,11.875,504,202
m1,nov,112195,29.11.2023,20:30:00,11.5,11.8125,11.75,504,202
m1,nov,112196,29.11.2023,20:45:00,11.4375,11.75,11.75,503,202
m1,nov,112197,29.11.2023,21:00:00,11.375,11.75,11.75,503,202
m1,nov,112198,29.11.2023,21:15:00,11.375,11.625,11.6875,503,202
m1,nov,112199,29.11.2023,21:30:00,11.375,11.625,11.625,503,202
m1,nov,112200,29.11.2023,21:45:00,11.375,11.625,11.625,502,202
m1,nov,112201,29.11.2023,22:00:00,11.5,11.6875,11.875,503,202
m1,nov,112202,29.11.2023,22:15:00,11.75,11.875,12.375,504,202
m1,nov,112203,29.11.2023,22:30:00,11.875,12,12.375,505,202
m1,nov,112204,29.11.2023,22:45:00,11.75,12,12.125,505,202
m1,nov,112205,29.11.2023,23:00:00,11.6875,12,12,509,202
m1,nov,112206,29.11.2023,23:15:00,11.625,11.875,11.875,508,202
m1,nov,112207,29.11.2023,23:30:00,11.5,11.8125,11.8125,508,202
m1,nov,112208,29.11.2023,23:45:00,11.5,11.75,11.75,507,202
